timestamp,cpu_usage,memory_usage,response_time_ms,disk_io_mbps,network_latency_ms,error_rate_pct,is_anomaly
2024-01-01 11:37:00,27.8,51.67,196.24,26.27,13.34,0.5349,0
2024-01-01 11:38:00,28.27,53.67,243.16,27.4,21.01,0.7251,0
2024-01-01 11:39:00,35.39,43.64,200.32,37.6,8.18,1.052,0
2024-01-01 11:40:00,48.52,57.41,231.71,23.72,8.06,0.3088,0
2024-01-01 11:41:00,34.92,41.67,180.41,43.88,8.93,0.2122,0
2024-01-01 11:42:00,71.89,57.26,548.47,19.4,15.05,0.9021,1
2024-01-01 11:43:00,36.77,60.08,210.73,42.92,21.01,0.7983,0
2024-01-01 11:44:00,47.82,52.3,229.01,21.87,11.99,0.8388,0
2024-01-01 11:45:00,68.76,49.21,520.1,29.99,12.62,3.0536,1
2024-01-01 11:46:00,28.19,53.84,216.89,26.08,13.92,0.0,0
2024-01-01 11:47:00,42.87,27.76,186.06,27.25,17.86,0.2976,0
2024-01-01 11:48:00,35.06,53.09,167.73,36.41,12.61,0.6644,0
2024-01-01 11:49:00,43.73,49.78,222.07,42.0,12.33,0.48,0
2024-01-01 11:50:00,37.11,50.3,217.06,39.52,8.27,0.5541,0
2024-01-01 11:51:00,44.25,56.37,177.56,26.76,12.14,0.343,0
2024-01-01 11:52:00,26.87,50.14,244.38,31.47,20.89,0.8042,0
2024-01-01 11:53:00,58.36,41.63,766.43,200.53,15.45,0.603,1
2024-01-01 11:54:00,35.09,49.64,176.66,22.07,11.3,0.6759,0
2024-01-01 11:55:00,25.03,51.32,265.46,20.83,21.18,0.5477,0
2024-01-01 11:56:00,21.54,51.72,234.74,26.5,12.07,0.6573,0
2024-01-01 11:57:00,44.03,52.11,185.68,32.0,22.1,0.6376,0
2024-01-01 11:58:00,77.83,59.15,746.05,14.71,22.02,2.4491,1
2024-01-01 11:59:00,26.92,42.17,206.19,29.63,15.28,0.6119,0
2024-01-01 12:00:00,36.18,52.28,90.18,42.13,7.51,0.7375,0
2024-01-01 12:01:00,83.61,99.0,776.9,186.4,147.93,13.4056,1
2024-01-01 12:02:00,14.31,37.03,197.97,25.32,16.94,0.6248,0
2024-01-01 12:03:00,22.15,52.36,185.74,18.83,13.38,0.2104,0
2024-01-01 12:04:00,27.87,46.26,209.88,33.68,19.78,0.2566,0
2024-01-01 12:05:00,51.71,48.0,245.18,11.46,18.51,0.3695,0
2024-01-01 12:06:00,39.91,43.74,187.14,38.88,21.55,0.5568,0
2024-01-01 12:07:00,44.75,49.64,157.69,28.29,11.69,0.4633,0
2024-01-01 12:08:00,25.67,65.75,212.99,44.65,16.59,0.1629,0
2024-01-01 12:09:00,25.87,40.92,186.94,16.18,9.07,0.1611,0
2024-01-01 12:10:00,41.54,41.7,193.76,37.35,18.33,0.0,0
2024-01-01 12:11:00,37.64,40.66,188.33,29.2,14.89,0.0,0
2024-01-01 12:12:00,42.54,97.25,493.22,27.35,16.41,2.4758,1
2024-01-01 12:13:00,35.17,47.42,110.37,19.04,14.27,1.1961,0
2024-01-01 12:14:00,39.82,50.93,184.47,34.77,13.75,1.039,0
2024-01-01 12:15:00,38.61,47.93,199.85,35.41,10.66,0.2065,0
2024-01-01 12:16:00,44.81,43.62,168.75,44.28,18.95,0.545,0
2024-01-01 12:17:00,45.1,49.31,235.99,38.06,22.45,0.0606,0
2024-01-01 12:18:00,20.82,70.88,232.53,25.25,12.22,0.1064,0
2024-01-01 12:19:00,14.55,62.37,198.09,21.97,17.77,0.1408,0
2024-01-01 12:20:00,47.03,44.43,189.17,19.05,17.16,0.4324,0
2024-01-01 12:21:00,48.89,56.46,195.52,41.79,15.04,0.4453,0
2024-01-01 12:22:00,26.8,44.65,195.81,23.77,7.37,0.5758,0
2024-01-01 12:23:00,18.41,37.11,196.87,41.84,8.49,0.699,0
2024-01-01 12:24:00,38.0,59.5,192.48,34.2,11.1,0.3989,0
2024-01-01 12:25:00,46.31,60.64,210.1,32.64,4.3,0.5109,0
2024-01-01 12:26:00,54.98,59.75,230.13,27.55,22.04,0.1719,0
2024-01-01 12:27:00,42.16,47.65,150.79,35.29,16.84,0.0967,0
2024-01-01 12:28:00,33.28,50.09,157.97,29.88,14.85,0.0503,0
2024-01-01 12:29:00,28.07,57.45,130.06,27.05,4.05,0.6948,0
2024-01-01 12:30:00,37.11,54.6,234.66,35.57,5.88,0.3986,0
2024-01-01 12:31:00,34.01,48.35,1907.07,28.85,156.36,5.8938,1
2024-01-01 12:32:00,26.85,38.57,220.21,23.61,24.85,0.4811,0
2024-01-01 12:33:00,57.49,52.45,142.82,34.8,11.51,0.1254,0
2024-01-01 12:34:00,54.85,60.2,271.4,29.49,19.32,0.9981,0
2024-01-01 12:35:00,48.37,42.01,175.65,33.91,12.6,0.3264,0
2024-01-01 12:36:00,27.8,56.72,206.73,26.37,15.28,0.7045,0
2024-01-01 12:37:00,45.56,54.28,234.18,20.33,21.07,0.8267,0
2024-01-01 12:38:00,43.41,57.66,160.52,43.88,13.27,0.2135,0
2024-01-01 12:39:00,41.44,58.65,178.15,42.37,11.55,0.5228,0
2024-01-01 12:40:00,49.51,46.15,207.17,37.07,22.09,0.666,0
2024-01-01 12:41:00,43.37,38.79,314.3,26.9,15.23,0.5347,0
2024-01-01 12:42:00,44.42,47.48,212.04,27.6,20.46,0.6083,0
2024-01-01 12:43:00,43.4,58.89,264.25,41.06,11.57,0.1011,0
2024-01-01 12:44:00,40.44,47.46,248.23,27.17,22.03,0.6662,0
2024-01-01 12:45:00,19.2,46.27,214.72,24.94,16.37,0.3542,0
2024-01-01 12:46:00,37.88,37.28,160.43,44.98,17.17,0.6048,0
2024-01-01 12:47:00,31.49,65.89,242.39,29.62,15.66,0.776,0
2024-01-01 12:48:00,24.25,58.5,140.08,44.15,12.47,0.7006,0
2024-01-01 12:49:00,53.88,58.08,264.04,18.81,14.99,0.6046,0
2024-01-01 12:50:00,54.36,59.69,208.0,34.15,12.79,0.6926,0
2024-01-01 12:51:00,50.66,56.58,93.99,46.57,19.8,0.7065,0
2024-01-01 12:52:00,39.63,50.04,186.38,30.24,13.98,0.9487,0
2024-01-01 12:53:00,50.59,50.71,226.16,27.89,7.52,0.4898,0
2024-01-01 12:54:00,37.21,48.63,190.52,20.66,6.6,0.5492,0
2024-01-01 12:55:00,39.13,73.15,228.6,38.66,6.37,0.7796,0
2024-01-01 12:56:00,26.17,56.54,166.0,23.84,18.09,0.3529,0
2024-01-01 12:57:00,41.09,48.41,147.76,29.24,9.24,0.0994,0
2024-01-01 12:58:00,37.73,55.87,197.14,20.12,16.5,0.648,0
2024-01-01 12:59:00,24.11,44.09,201.26,42.46,15.68,0.4382,0
2024-01-01 13:00:00,36.63,64.24,186.06,39.24,14.68,0.1377,0
2024-01-01 13:01:00,36.36,46.94,249.09,29.75,17.19,0.6502,0
2024-01-01 13:02:00,55.14,56.26,165.99,20.77,15.79,0.9293,0
2024-01-01 13:03:00,46.12,60.81,212.53,42.29,1.45,0.0111,0
2024-01-01 13:04:00,37.3,55.38,202.72,27.07,13.38,0.8067,0
2024-01-01 13:05:00,39.68,53.09,137.73,21.16,17.13,0.0,0
2024-01-01 13:06:00,37.65,52.44,147.24,15.9,23.2,0.3799,0
2024-01-01 13:07:00,35.19,83.34,497.17,24.83,23.43,2.9848,1
2024-01-01 13:08:00,26.41,47.8,279.25,18.36,8.18,0.4015,0
2024-01-01 13:09:00,35.73,48.84,223.17,25.02,13.25,0.527,0
2024-01-01 13:10:00,29.8,64.3,130.97,35.96,7.17,0.7289,0
2024-01-01 13:11:00,65.68,83.1,1333.51,161.79,92.56,6.223,1
2024-01-01 13:12:00,42.39,46.23,229.32,32.85,20.06,0.5216,0
2024-01-01 13:13:00,41.21,92.5,368.07,24.21,16.75,4.1836,1
2024-01-01 13:14:00,19.44,61.38,245.65,30.52,15.83,1.0587,0
2024-01-01 13:15:00,36.1,58.01,164.77,45.37,21.9,0.1293,0
2024-01-01 13:16:00,47.29,57.11,214.01,27.21,21.06,0.3855,0
2024-01-01 13:17:00,47.94,50.6,233.85,33.08,20.79,0.2215,0
2024-01-01 13:18:00,47.63,57.27,182.1,17.48,17.28,0.1897,0
2024-01-01 13:19:00,37.77,47.56,182.96,42.16,13.25,0.8382,0
2024-01-01 13:20:00,28.95,50.66,201.01,26.18,18.84,0.508,0
2024-01-01 13:21:00,26.58,60.53,221.71,38.4,19.08,0.3333,0
2024-01-01 13:22:00,40.88,59.79,199.43,29.01,14.05,0.3446,0
2024-01-01 13:23:00,41.24,44.97,238.96,34.89,13.24,0.331,0
2024-01-01 13:24:00,50.34,46.01,181.52,35.37,20.67,0.3579,0
2024-01-01 13:25:00,48.48,53.75,146.86,26.38,23.32,0.1207,0
2024-01-01 13:26:00,36.17,66.72,279.08,38.74,11.25,0.4224,0
2024-01-01 13:27:00,25.07,37.62,175.81,23.93,13.68,0.3922,0
2024-01-01 13:28:00,34.34,55.2,177.26,36.22,16.75,0.2727,0
2024-01-01 13:29:00,39.72,41.99,197.37,26.88,17.43,0.5465,0
2024-01-01 13:30:00,35.55,47.95,202.69,32.8,12.39,0.572,0
2024-01-01 13:31:00,31.81,50.14,184.53,26.3,24.42,0.333,0
2024-01-01 13:32:00,40.14,49.72,199.3,30.4,17.11,0.4568,0
2024-01-01 13:33:00,32.59,48.84,198.41,21.4,17.66,1.1476,0
2024-01-01 13:34:00,31.37,53.2,206.99,31.98,23.79,1.1361,0
2024-01-01 13:35:00,40.78,48.89,105.7,30.35,12.75,0.1838,0
2024-01-01 13:36:00,33.67,41.5,275.24,25.68,14.56,0.2257,0
2024-01-01 13:37:00,40.15,59.47,194.11,29.56,8.73,0.1822,0
2024-01-01 13:38:00,40.46,59.28,223.22,31.07,14.14,0.8171,0
2024-01-01 13:39:00,75.46,60.03,468.0,25.07,7.56,1.3349,1
2024-01-01 13:40:00,32.96,40.99,181.16,28.97,18.74,0.5719,0
2024-01-01 13:41:00,52.17,55.74,173.11,21.96,17.1,1.0991,0
2024-01-01 13:42:00,26.19,58.79,258.79,48.77,13.61,0.4969,0
2024-01-01 13:43:00,16.67,45.16,176.57,38.47,14.5,0.7119,0
2024-01-01 13:44:00,19.24,53.51,230.32,32.18,18.81,0.6561,0
2024-01-01 13:45:00,38.17,52.54,173.98,39.38,9.32,0.3235,0
2024-01-01 13:46:00,38.21,68.23,181.9,14.17,16.02,0.8177,0
2024-01-01 13:47:00,36.75,68.92,190.18,9.54,18.5,0.2451,0
2024-01-01 13:48:00,50.09,40.24,251.35,26.81,6.09,0.902,0
2024-01-01 13:49:00,11.25,73.54,124.41,18.97,18.42,0.3238,0
2024-01-01 13:50:00,41.96,46.3,147.37,28.11,6.63,0.3566,0
2024-01-01 13:51:00,53.64,61.49,122.11,31.65,14.41,0.1735,0
2024-01-01 13:52:00,26.77,61.44,156.5,37.36,9.18,0.2227,0
2024-01-01 13:53:00,34.28,45.74,167.54,20.89,22.16,0.372,0
2024-01-01 13:54:00,30.57,57.68,135.42,33.2,9.21,0.0,0
2024-01-01 13:55:00,29.18,52.91,170.63,30.12,6.75,0.43,0
2024-01-01 13:56:00,34.89,58.23,119.41,32.78,15.67,0.3476,0
2024-01-01 13:57:00,52.45,55.68,159.28,25.84,12.93,0.737,0
2024-01-01 13:58:00,56.58,63.43,248.02,41.07,7.48,0.6269,0
2024-01-01 13:59:00,34.87,54.49,216.14,29.17,17.63,0.2877,0
2024-01-01 14:00:00,57.31,52.58,207.5,44.19,5.04,0.3624,0
2024-01-01 14:01:00,38.64,62.72,159.89,23.68,9.82,0.4296,0
2024-01-01 14:02:00,55.85,58.63,138.56,35.94,12.12,0.9458,0
2024-01-01 14:03:00,37.41,59.87,154.43,29.52,19.01,0.2533,0
2024-01-01 14:04:00,39.68,48.73,198.27,27.38,21.48,0.2841,0
2024-01-01 14:05:00,42.05,45.71,234.73,35.06,20.51,0.1614,0
2024-01-01 14:06:00,70.21,49.57,236.09,27.61,14.23,0.0554,0
2024-01-01 14:07:00,46.97,49.17,225.22,8.7,2.86,0.5921,0
2024-01-01 14:08:00,31.41,60.46,170.5,5.5,16.95,0.5609,0
2024-01-01 14:09:00,48.2,62.01,200.98,40.18,22.35,0.8848,0
2024-01-01 14:10:00,34.92,52.99,187.15,39.84,21.17,0.8124,0
2024-01-01 14:11:00,33.67,65.71,191.95,45.1,17.31,1.2191,0
2024-01-01 14:12:00,47.69,65.24,281.49,29.86,9.05,0.4778,0
2024-01-01 14:13:00,38.94,56.27,129.52,19.66,12.37,0.4218,0
2024-01-01 14:14:00,41.45,47.78,190.61,26.64,24.67,0.1099,0
2024-01-01 14:15:00,38.83,66.99,248.47,30.09,7.92,0.709,0
2024-01-01 14:16:00,42.09,53.93,141.36,21.94,9.26,0.5356,0
2024-01-01 14:17:00,43.0,55.46,174.25,43.19,19.71,0.6954,0
2024-01-01 14:18:00,19.42,51.76,178.84,47.92,12.84,0.1583,0
2024-01-01 14:19:00,45.48,47.39,191.07,33.83,9.09,0.6055,0
2024-01-01 14:20:00,29.03,42.79,136.16,29.91,22.64,0.5616,0
2024-01-01 14:21:00,24.46,59.64,223.81,19.64,17.31,0.5417,0
2024-01-01 14:22:00,38.33,48.34,226.65,42.37,13.09,0.295,0
2024-01-01 14:23:00,39.79,79.11,220.34,30.61,9.27,0.8568,0
2024-01-01 14:24:00,32.05,45.98,165.19,27.69,25.24,1.1151,0
2024-01-01 14:25:00,47.32,44.64,203.46,33.85,14.88,0.1669,0
2024-01-01 14:26:00,25.63,58.81,164.02,25.31,21.99,0.7161,0
2024-01-01 14:27:00,35.01,67.0,186.7,31.18,19.47,0.0,0
2024-01-01 14:28:00,33.27,55.31,286.14,18.46,12.4,0.7006,0
2024-01-01 14:29:00,38.68,59.4,203.83,38.7,12.44,0.0,0
2024-01-01 14:30:00,41.97,40.11,2617.51,29.16,185.42,2.5522,1
2024-01-01 14:31:00,29.14,81.21,381.38,39.27,22.31,1.958,1
2024-01-01 14:32:00,46.5,46.33,145.93,28.39,5.62,0.4353,0
2024-01-01 14:33:00,39.92,39.79,152.04,28.91,17.75,0.7516,0
2024-01-01 14:34:00,20.4,55.92,158.36,20.3,14.39,0.0,0
2024-01-01 14:35:00,19.77,37.07,182.23,36.08,9.83,0.3922,0
2024-01-01 14:36:00,39.27,44.47,237.48,22.99,16.31,0.346,0
2024-01-01 14:37:00,37.22,50.78,223.14,26.11,8.25,0.9743,0
2024-01-01 14:38:00,38.43,48.46,220.92,30.01,12.67,0.6295,0
2024-01-01 14:39:00,39.22,58.31,156.04,30.97,11.01,0.1468,0
2024-01-01 14:40:00,85.46,94.33,1593.4,161.26,125.52,19.848,1
2024-01-01 14:41:00,49.05,62.35,210.88,28.15,14.64,0.9668,0
2024-01-01 14:42:00,28.5,61.25,174.87,36.36,9.92,0.7143,0
2024-01-01 14:43:00,27.93,64.39,188.87,26.97,22.87,0.2245,0
2024-01-01 14:44:00,28.76,55.28,217.65,28.2,17.47,0.4199,0
2024-01-01 14:45:00,42.62,57.76,186.05,31.3,23.97,0.4295,0
2024-01-01 14:46:00,52.21,59.45,209.04,28.99,14.2,0.3386,0
2024-01-01 14:47:00,35.49,56.52,263.71,21.76,12.26,0.0,0
2024-01-01 14:48:00,14.82,52.24,193.13,29.71,23.79,0.2967,0
2024-01-01 14:49:00,22.84,52.79,247.17,37.95,12.11,0.9168,0
2024-01-01 14:50:00,31.59,48.94,222.37,21.59,14.11,0.3857,0
2024-01-01 14:51:00,34.38,58.89,141.31,27.0,18.6,0.469,0
2024-01-01 14:52:00,35.91,54.79,155.91,18.95,8.81,0.5422,0
2024-01-01 14:53:00,40.42,50.27,166.66,37.53,18.56,1.1654,0
2024-01-01 14:54:00,36.96,50.31,165.81,29.26,17.92,0.5027,0
2024-01-01 14:55:00,50.61,45.96,196.39,23.2,21.35,0.8282,0
2024-01-01 14:56:00,33.39,63.5,224.59,30.74,19.45,0.3205,0
2024-01-01 14:57:00,31.57,56.33,250.21,20.37,21.5,0.4222,0
2024-01-01 14:58:00,45.02,48.83,212.33,21.73,14.45,0.5038,0
2024-01-01 14:59:00,24.92,62.23,182.17,18.32,10.69,0.2678,0
2024-01-01 15:00:00,44.21,51.31,116.71,21.47,25.55,0.4389,0
2024-01-01 15:01:00,41.38,44.58,202.82,40.86,7.37,0.7664,0
2024-01-01 15:02:00,38.92,64.03,201.03,24.14,7.87,0.2599,0
2024-01-01 15:03:00,56.32,51.59,207.32,33.73,17.83,0.5,0
2024-01-01 15:04:00,34.26,52.65,284.25,23.31,23.12,0.7126,0
2024-01-01 15:05:00,61.13,56.28,249.62,36.08,15.95,0.2527,0
2024-01-01 15:06:00,38.31,65.12,231.4,21.79,20.0,0.8286,0
2024-01-01 15:07:00,27.84,56.17,161.52,30.31,5.02,0.5219,0
2024-01-01 15:08:00,41.35,46.45,179.48,30.42,12.5,0.4505,0
2024-01-01 15:09:00,29.93,60.43,196.21,48.62,5.63,0.0,0
2024-01-01 15:10:00,33.22,52.22,168.98,35.04,18.9,0.3879,0
2024-01-01 15:11:00,44.75,71.24,220.02,25.26,7.26,0.6115,0
2024-01-01 15:12:00,46.37,56.16,214.28,35.48,8.61,1.0236,0
2024-01-01 15:13:00,34.64,38.32,156.47,47.11,17.57,0.6704,0
2024-01-01 15:14:00,50.78,89.25,418.61,16.96,20.31,1.9543,1
2024-01-01 15:15:00,52.52,71.81,204.09,23.26,14.21,0.1373,0
2024-01-01 15:16:00,55.35,68.9,130.84,28.1,17.85,0.462,0
2024-01-01 15:17:00,46.33,70.97,197.95,26.66,17.69,0.8662,0
2024-01-01 15:18:00,54.71,48.19,211.25,27.34,13.92,0.2337,0
2024-01-01 15:19:00,22.31,63.68,238.91,19.57,9.53,0.7896,0
2024-01-01 15:20:00,37.99,50.63,186.5,41.23,17.82,0.72,0
2024-01-01 15:21:00,32.54,58.23,233.12,18.62,18.07,0.5824,0
2024-01-01 15:22:00,60.09,46.29,858.6,217.09,19.47,0.4014,1
2024-01-01 15:23:00,35.58,51.34,147.4,38.37,16.56,0.2041,0
2024-01-01 15:24:00,39.68,51.12,143.39,29.76,9.16,1.0326,0
2024-01-01 15:25:00,60.21,63.75,244.9,22.16,18.45,0.6896,0
2024-01-01 15:26:00,39.74,62.99,247.84,19.21,14.99,0.6022,0
2024-01-01 15:27:00,45.62,58.83,212.92,28.16,12.59,0.3761,0
2024-01-01 15:28:00,39.2,45.84,259.83,23.94,13.53,0.5114,0
2024-01-01 15:29:00,42.33,54.18,242.26,31.64,11.55,0.5494,0
2024-01-01 15:30:00,41.68,50.74,227.35,18.79,19.44,0.62,0
2024-01-01 15:31:00,46.14,63.69,163.55,36.5,7.91,0.7203,0
2024-01-01 15:32:00,53.36,66.19,269.26,30.92,10.03,0.2653,0
2024-01-01 15:33:00,58.23,65.25,221.45,31.52,13.36,0.06,0
2024-01-01 15:34:00,44.89,50.78,184.57,41.53,23.07,0.5253,0
2024-01-01 15:35:00,47.74,34.94,173.27,26.5,20.27,0.0,0
2024-01-01 15:36:00,30.38,42.75,210.27,24.19,6.8,0.4029,0
2024-01-01 15:37:00,41.06,68.29,133.16,25.62,21.76,0.3472,0
2024-01-01 15:38:00,51.39,53.73,227.99,28.46,21.75,0.6475,0
2024-01-01 15:39:00,50.69,50.96,161.86,29.27,9.13,1.0948,0
2024-01-01 15:40:00,44.19,70.14,214.82,23.35,2.39,0.0,0
2024-01-01 15:41:00,50.99,67.15,179.14,13.82,14.64,1.1823,0
2024-01-01 15:42:00,47.08,57.25,189.42,25.51,20.61,0.4301,0
2024-01-01 15:43:00,54.22,54.74,169.72,32.88,22.96,0.6043,0
2024-01-01 15:44:00,45.16,56.06,193.55,31.09,10.65,0.0756,0
2024-01-01 15:45:00,38.76,58.96,275.58,39.6,23.76,0.7991,0
2024-01-01 15:46:00,45.72,69.97,255.4,45.64,3.86,0.5124,0
2024-01-01 15:47:00,13.1,60.58,214.18,36.07,13.16,0.4816,0
2024-01-01 15:48:00,89.76,63.04,486.21,41.06,12.91,2.3403,1
2024-01-01 15:49:00,6.02,66.61,233.77,36.13,20.76,0.5221,0
2024-01-01 15:50:00,25.32,47.93,245.2,43.68,21.49,0.7537,0
2024-01-01 15:51:00,47.12,63.35,166.81,44.81,19.77,0.4291,0
2024-01-01 15:52:00,47.42,54.98,196.9,37.61,8.25,0.8523,0
2024-01-01 15:53:00,31.07,37.24,127.12,35.65,19.31,0.8399,0
2024-01-01 15:54:00,35.62,40.37,244.92,28.36,17.55,0.3077,0
2024-01-01 15:55:00,56.5,49.28,282.6,29.67,6.64,0.9785,0
2024-01-01 15:56:00,38.0,61.7,203.2,27.3,4.66,0.5136,0
2024-01-01 15:57:00,65.32,58.39,115.0,34.97,20.19,0.5149,0
2024-01-01 15:58:00,42.92,58.98,224.36,24.24,14.1,0.5297,0
2024-01-01 15:59:00,47.07,73.14,163.84,28.47,8.57,0.5208,0
2024-01-01 16:00:00,59.2,47.41,173.47,11.16,13.96,0.0,0
2024-01-01 16:01:00,44.39,57.37,225.06,43.78,16.82,0.4443,0
2024-01-01 16:02:00,33.11,60.05,210.18,28.24,14.59,0.0908,0
2024-01-01 16:03:00,42.08,51.75,180.48,33.64,7.24,0.9879,0
2024-01-01 16:04:00,42.87,57.89,174.02,41.66,24.43,0.9758,0
2024-01-01 16:05:00,29.63,44.89,205.03,32.4,20.02,0.7556,0
2024-01-01 16:06:00,40.77,69.0,183.62,41.55,13.32,0.4285,0
2024-01-01 16:07:00,35.95,52.29,155.63,20.07,13.52,0.1976,0
2024-01-01 16:08:00,52.67,74.02,186.7,49.18,16.8,0.3027,0
2024-01-01 16:09:00,43.82,57.54,213.58,38.7,9.35,1.0828,0
2024-01-01 16:10:00,40.7,66.05,192.88,31.67,16.61,0.2923,0
2024-01-01 16:11:00,42.51,57.42,143.46,41.4,8.35,0.0,0
2024-01-01 16:12:00,45.86,57.63,239.56,20.65,14.65,0.809,0
2024-01-01 16:13:00,49.84,53.23,90.45,27.69,9.16,0.9502,0
2024-01-01 16:14:00,33.73,58.88,182.15,41.55,9.41,0.9978,0
2024-01-01 16:15:00,33.36,60.5,175.19,15.06,23.23,0.8115,0
2024-01-01 16:16:00,100.0,51.7,546.08,34.48,15.3,1.8492,1
2024-01-01 16:17:00,39.75,57.0,222.47,34.26,16.04,0.5159,0
2024-01-01 16:18:00,29.75,53.15,245.07,45.75,4.94,0.0,0
2024-01-01 16:19:00,48.41,76.45,171.5,17.34,12.01,0.5084,0
2024-01-01 16:20:00,48.66,57.36,223.46,42.88,17.31,0.6865,0
2024-01-01 16:21:00,28.76,70.46,207.83,25.52,15.97,0.4594,0
2024-01-01 16:22:00,46.42,56.56,131.54,26.42,4.23,0.4457,0
2024-01-01 16:23:00,51.53,60.22,276.02,20.22,16.04,0.2108,0
2024-01-01 16:24:00,47.97,47.6,142.45,21.3,16.83,0.1995,0
2024-01-01 16:25:00,50.59,54.62,216.78,33.23,21.42,1.0514,0
2024-01-01 16:26:00,30.28,59.91,215.6,21.1,11.72,1.0623,0
2024-01-01 16:27:00,47.68,70.94,211.03,35.92,3.79,0.4992,0
2024-01-01 16:28:00,41.4,60.05,180.22,24.7,10.02,0.5845,0
2024-01-01 16:29:00,39.64,69.36,233.09,20.3,9.51,0.2057,0
2024-01-01 16:30:00,53.23,63.44,137.59,25.78,18.68,0.6928,0
2024-01-01 16:31:00,59.37,71.36,197.37,32.69,1.42,1.0279,0
2024-01-01 16:32:00,62.57,57.89,177.45,27.78,12.76,0.0412,0
2024-01-01 16:33:00,57.82,77.51,172.91,30.27,22.13,0.6392,0
2024-01-01 16:34:00,43.63,54.53,217.15,35.57,15.04,0.6617,0
2024-01-01 16:35:00,48.3,52.3,243.1,38.66,19.48,0.6583,0
2024-01-01 16:36:00,52.49,48.78,186.27,27.52,6.79,0.9928,0
2024-01-01 16:37:00,46.09,77.13,231.23,21.65,6.99,1.1108,0
2024-01-01 16:38:00,46.23,65.06,201.99,30.61,22.19,0.43,0
2024-01-01 16:39:00,53.21,55.85,164.29,33.77,15.51,0.702,0
2024-01-01 16:40:00,44.43,68.54,189.68,18.31,15.52,0.5253,0
2024-01-01 16:41:00,78.18,93.18,969.76,146.56,92.89,16.241,1
2024-01-01 16:42:00,40.98,74.32,172.13,24.25,15.5,0.5812,0
2024-01-01 16:43:00,51.52,81.39,531.67,28.34,9.27,5.2324,1
2024-01-01 16:44:00,45.26,56.51,209.39,23.91,20.93,0.5651,0
2024-01-01 16:45:00,48.68,54.96,136.37,35.66,28.64,0.2356,0
2024-01-01 16:46:00,52.03,42.89,133.94,17.16,17.42,0.3609,0
2024-01-01 16:47:00,41.63,67.18,216.99,17.36,11.83,0.3632,0
2024-01-01 16:48:00,52.99,56.56,167.39,27.33,2.33,0.2473,0
2024-01-01 16:49:00,49.27,64.66,212.08,28.59,6.58,0.5941,0
2024-01-01 16:50:00,33.18,77.64,231.24,18.36,22.77,0.6254,0
2024-01-01 16:51:00,60.0,55.96,149.16,25.15,9.85,0.7939,0
2024-01-01 16:52:00,40.62,55.43,143.54,26.79,13.15,0.2427,0
2024-01-01 16:53:00,29.13,59.77,266.98,26.85,18.28,0.3268,0
2024-01-01 16:54:00,35.28,66.74,214.06,31.22,22.41,0.9664,0
2024-01-01 16:55:00,35.57,54.33,183.23,24.71,14.0,0.4507,0
2024-01-01 16:56:00,46.35,53.83,162.64,41.82,12.98,0.509,0
2024-01-01 16:57:00,43.14,67.36,179.58,33.91,15.36,0.4475,0
2024-01-01 16:58:00,42.56,61.95,152.38,23.54,11.86,0.8399,0
2024-01-01 16:59:00,52.18,42.58,235.34,30.76,12.13,0.8515,0
2024-01-01 17:00:00,49.43,49.16,168.93,30.99,17.06,0.834,0
2024-01-01 17:01:00,49.24,70.99,243.74,39.72,15.93,0.508,0
2024-01-01 17:02:00,50.23,62.21,183.97,25.2,25.66,0.2383,0
2024-01-01 17:03:00,52.34,52.92,158.27,36.14,17.19,1.0776,0
2024-01-01 17:04:00,25.15,57.67,182.95,30.33,20.76,0.7569,0
2024-01-01 17:05:00,42.63,59.16,95.03,41.93,9.64,0.363,0
2024-01-01 17:06:00,24.52,64.96,195.17,40.33,17.63,0.9271,0
2024-01-01 17:07:00,46.74,48.22,193.2,31.58,11.39,0.3393,0
2024-01-01 17:08:00,46.38,52.38,232.99,27.9,16.98,0.9232,0
2024-01-01 17:09:00,56.93,61.31,124.55,34.05,18.44,0.9435,0
2024-01-01 17:10:00,58.4,58.35,246.47,28.56,15.25,0.2236,0
2024-01-01 17:11:00,48.6,63.74,232.82,43.44,27.04,0.6745,0
2024-01-01 17:12:00,41.62,49.34,250.08,30.63,22.14,0.7347,0
2024-01-01 17:13:00,51.52,62.05,197.89,26.75,20.89,1.2845,0
2024-01-01 17:14:00,41.44,67.95,240.56,26.32,18.82,0.2773,0
2024-01-01 17:15:00,46.76,63.12,141.15,20.3,23.82,0.9298,0
2024-01-01 17:16:00,72.89,60.36,800.79,187.18,7.82,0.5052,1
2024-01-01 17:17:00,41.29,58.5,169.15,23.44,21.85,0.1276,0
2024-01-01 17:18:00,54.97,52.6,133.94,38.79,10.04,0.464,0
2024-01-01 17:19:00,53.74,58.72,155.03,19.66,12.18,0.5007,0
2024-01-01 17:20:00,37.47,69.39,200.22,31.02,17.81,0.1823,0
2024-01-01 17:21:00,56.8,58.38,167.03,39.2,21.17,0.5937,0
2024-01-01 17:22:00,54.1,52.23,215.04,12.78,9.23,0.7873,0
2024-01-01 17:23:00,48.18,55.42,127.67,46.15,12.44,0.5715,0
2024-01-01 17:24:00,80.82,60.98,435.69,26.6,15.49,2.3522,1
2024-01-01 17:25:00,38.67,56.4,254.9,31.13,14.07,0.4555,0
